,country,date,confirmed,death,recovered,last_confirmed,last_death,last_recovered
2351,Cameroon,2/20/20,0,0,0,0,0,0
2352,Cameroon,2/21/20,0,0,0,0,0,0
2353,Cameroon,2/22/20,0,0,0,0,0,0
2354,Cameroon,2/23/20,0,0,0,0,0,0
2355,Cameroon,2/24/20,0,0,0,0,0,0
2356,Cameroon,2/25/20,0,0,0,0,0,0
2357,Cameroon,2/26/20,0,0,0,0,0,0
2358,Cameroon,2/27/20,0,0,0,0,0,0
2359,Cameroon,2/28/20,0,0,0,0,0,0
2360,Cameroon,2/29/20,0,0,0,0,0,0
2361,Cameroon,3/1/20,0,0,0,0,0,0
2362,Cameroon,3/2/20,0,0,0,0,0,0
2363,Cameroon,3/3/20,0,0,0,0,0,0
2364,Cameroon,3/4/20,0,0,0,0,0,0
2365,Cameroon,3/5/20,0,0,0,0,0,0
2366,Cameroon,3/6/20,1,0,0,0,0,0
2367,Cameroon,3/7/20,1,0,0,1,0,0
2368,Cameroon,3/8/20,2,0,0,1,0,0
2369,Cameroon,3/9/20,2,0,0,2,0,0
2370,Cameroon,3/10/20,2,0,0,2,0,0
2371,Cameroon,3/11/20,2,0,0,2,0,0
2372,Cameroon,3/12/20,2,0,0,2,0,0
2373,Cameroon,3/13/20,2,0,0,2,0,0
2374,Cameroon,3/14/20,2,0,0,2,0,0
2375,Cameroon,3/15/20,2,0,0,2,0,0
2376,Cameroon,3/16/20,4,0,0,2,0,0
2377,Cameroon,3/17/20,10,0,0,4,0,0
2378,Cameroon,3/18/20,10,0,0,10,0,0
2379,Cameroon,3/19/20,13,0,0,10,0,0
2380,Cameroon,3/20/20,20,0,0,13,0,0
2381,Cameroon,3/21/20,27,0,0,20,0,0
2382,Cameroon,3/22/20,40,0,0,27,0,0
2383,Cameroon,3/23/20,56,0,0,40,0,0
2384,Cameroon,3/24/20,66,0,0,56,0,0
2385,Cameroon,3/25/20,75,1,2,66,0,0
2386,Cameroon,3/26/20,75,1,2,75,1,2
2387,Cameroon,3/27/20,91,2,2,75,1,2
2388,Cameroon,3/28/20,91,2,2,91,2,2
2389,Cameroon,3/29/20,139,6,5,91,2,2
2390,Cameroon,3/30/20,139,6,5,139,6,5
2391,Cameroon,3/31/20,193,6,5,139,6,5
2392,Cameroon,4/1/20,233,6,10,193,6,5
2393,Cameroon,4/2/20,306,7,10,233,6,10
2394,Cameroon,4/3/20,509,8,17,306,7,10
2395,Cameroon,4/4/20,555,9,17,509,8,17
2396,Cameroon,4/5/20,650,9,17,555,9,17
2397,Cameroon,4/6/20,658,9,17,650,9,17
2398,Cameroon,4/7/20,658,9,43,658,9,17
2399,Cameroon,4/8/20,730,10,60,658,9,43
2400,Cameroon,4/9/20,730,10,60,730,10,60
2401,Cameroon,4/10/20,820,12,98,730,10,60
2402,Cameroon,4/11/20,820,12,98,820,12,98
2403,Cameroon,4/12/20,820,12,98,820,12,98
2404,Cameroon,4/13/20,820,12,98,820,12,98
2405,Cameroon,4/14/20,848,14,130,820,12,98
2406,Cameroon,4/15/20,848,17,165,848,14,130
2407,Cameroon,4/16/20,996,22,164,848,17,165
2408,Canada,1/22/20,0,0,0,0,0,0
2409,Canada,1/23/20,0,0,0,0,0,0
2410,Canada,1/24/20,0,0,0,0,0,0
2411,Canada,1/25/20,0,0,0,0,0,0
2412,Canada,1/26/20,0,0,0,0,0,0
2413,Canada,1/27/20,0,0,0,0,0,0
2414,Canada,1/28/20,0,0,0,0,0,0
2415,Canada,1/29/20,0,0,0,0,0,0
2416,Canada,1/30/20,0,0,0,0,0,0
2417,Canada,1/31/20,0,0,0,0,0,0
2418,Canada,2/1/20,0,0,0,0,0,0
2419,Canada,2/2/20,0,0,0,0,0,0
2420,Canada,2/3/20,0,0,0,0,0,0
2421,Canada,2/4/20,0,0,0,0,0,0
2422,Canada,2/5/20,0,0,0,0,0,0
2423,Canada,2/6/20,0,0,0,0,0,0
2424,Canada,2/7/20,0,0,0,0,0,0
2425,Canada,2/8/20,0,0,0,0,0,0
2426,Canada,2/9/20,0,0,0,0,0,0
2427,Canada,2/10/20,0,0,0,0,0,0
2428,Canada,2/11/20,0,0,0,0,0,0
2429,Canada,2/12/20,0,0,1,0,0,0
2430,Canada,2/13/20,0,0,1,0,0,1
2431,Canada,2/14/20,0,0,1,0,0,1
2432,Canada,2/15/20,0,0,1,0,0,1
2433,Canada,2/16/20,0,0,1,0,0,1
2434,Canada,2/17/20,0,0,1,0,0,1
2435,Canada,2/18/20,0,0,1,0,0,1
2436,Canada,2/19/20,0,0,1,0,0,1
2437,Canada,2/20/20,0,0,1,0,0,1
2438,Canada,2/21/20,0,0,3,0,0,1
2439,Canada,2/22/20,0,0,3,0,0,3
2440,Canada,2/23/20,0,0,3,0,0,3
2441,Canada,2/24/20,0,0,3,0,0,3
2442,Canada,2/25/20,0,0,3,0,0,3
2443,Canada,2/26/20,0,0,3,0,0,3
2444,Canada,2/27/20,0,0,6,0,0,3
2445,Canada,2/28/20,0,0,6,0,0,6
2446,Canada,2/29/20,0,0,6,0,0,6
2447,Canada,3/1/20,0,0,6,0,0,6
2448,Canada,3/2/20,0,0,6,0,0,6
2449,Canada,3/3/20,0,0,6,0,0,6
2450,Canada,3/4/20,0,0,6,0,0,6
2451,Canada,3/5/20,0,0,6,0,0,6
2452,Canada,3/6/20,1,0,6,0,0,6
2453,Canada,3/7/20,2,0,8,1,0,6
2454,Canada,3/8/20,4,0,8,2,0,8
2455,Canada,3/9/20,7,0,8,4,0,8
2456,Canada,3/10/20,7,0,8,7,0,8
2457,Canada,3/11/20,19,0,8,7,0,8
2458,Canada,3/12/20,19,0,8,19,0,8
2459,Canada,3/13/20,29,0,8,19,0,8
2460,Canada,3/14/20,29,0,8,29,0,8
2461,Canada,3/15/20,39,0,8,29,0,8
2462,Canada,3/16/20,56,0,9,39,0,8
2463,Canada,3/17/20,74,0,9,56,0,9
2464,Canada,3/18/20,97,0,9,74,0,9
2465,Canada,3/19/20,119,0,9,97,0,9
2466,Canada,3/20/20,146,1,9,119,0,9
2467,Canada,3/21/20,195,1,10,146,1,9
2468,Canada,3/22/20,259,1,10,195,1,10
2469,Canada,3/23/20,301,1,10,259,1,10
2470,Canada,3/24/20,359,1,110,301,1,10
2471,Canada,3/25/20,358,2,183,359,1,110
2472,Canada,3/26/20,486,2,184,358,2,183
2473,Canada,3/27/20,542,2,256,486,2,184
2474,Canada,3/28/20,542,2,466,542,2,256
2475,Canada,3/29/20,621,2,466,542,2,466
2476,Canada,3/30/20,661,3,466,621,2,466
2477,Canada,3/31/20,690,8,1592,661,3,466
2478,Canada,4/1/20,754,9,1324,690,8,1592
2479,Canada,4/2/20,969,13,1735,754,9,1324
2480,Canada,4/3/20,969,13,2175,969,13,1735
2481,Canada,4/4/20,1075,18,2577,969,13,2175
2482,Canada,4/5/20,1181,20,3012,1075,18,2577
2483,Canada,4/6/20,1250,23,3256,1181,20,3012
2484,Canada,4/7/20,1373,24,3791,1250,23,3256
2485,Canada,4/8/20,1373,26,4154,1373,24,3791
2486,Canada,4/9/20,1423,29,5162,1373,26,4154
2487,Canada,4/10/20,1451,32,5855,1423,29,5162
2488,Canada,4/11/20,1567,40,6589,1451,32,5855
2489,Canada,4/12/20,1567,40,7123,1567,40,6589
2490,Canada,4/13/20,1732,46,7758,1567,40,7123
2491,Canada,4/14/20,1870,48,8210,1732,46,7758
2492,Canada,4/15/20,1870,48,8966,1870,48,8210
2493,Canada,4/16/20,1996,48,9698,1870,48,8966
2494,Central African Republic,1/22/20,0,0,0,0,0,0
2495,Central African Republic,1/23/20,0,0,0,0,0,0
2496,Central African Republic,1/24/20,0,0,0,0,0,0
2497,Central African Republic,1/25/20,0,0,0,0,0,0
2498,Central African Republic,1/26/20,0,0,0,0,0,0
2499,Central African Republic,1/27/20,0,0,0,0,0,0
2500,Central African Republic,1/28/20,0,0,0,0,0,0
2501,Central African Republic,1/29/20,0,0,0,0,0,0
2502,Central African Republic,1/30/20,0,0,0,0,0,0
2503,Central African Republic,1/31/20,0,0,0,0,0,0
2504,Central African Republic,2/1/20,0,0,0,0,0,0
2505,Central African Republic,2/2/20,0,0,0,0,0,0
